_ID;FOURNISSEUR;FAMILLE;SOUS_FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
900161;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;96N66;12111555;COUD.UNIONNOIRFFN'96DE66/76;VALFITGROUPESAS;UNITE;131,07;
900162;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;96N80;12111563;COUD.UNIONNOIRFFN'96DE80/90;VALFITGROUPESAS;UNITE;170,03;
900163;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N8;12111597;COUD.UNIONNOIRMFN'98DE8/13;VALFITGROUPESAS;UNITE;27,75;
900164;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N12;12111605;COUD.UNIONNOIRMFN'98DE12/17;VALFITGROUPESAS;UNITE;25,17;
900165;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N15;12111613;COUD.UNIONNOIRMFN'98DE15/21;VALFITGROUPESAS;UNITE;11,06;
900166;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N20;12111621;COUD.UNIONNOIRMFN'98DE20/27;VALFITGROUPESAS;UNITE;14,11;
900167;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N26;12111639;COUD.UNIONNOIRMFN'98DE26/34;VALFITGROUPESAS;UNITE;19,28;
900168;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N33;12111647;COUD.UNIONNOIRMFN'98DE33/42;VALFITGROUPESAS;UNITE;32,06;
900169;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N40;12111654;COUD.UNIONNOIRMFN'98DE40/49;VALFITGROUPESAS;UNITE;40,13;
900170;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N50;12111662;COUD.UNIONNOIRMFN'98DE50/60;VALFITGROUPESAS;UNITE;65,22;
900171;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N66;12111688;COUD.UNIONNOIRMFN'98DE66/76;VALFITGROUPESAS;UNITE;144,79;
900172;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;98N80;12111696;COUD.UNIONNOIRMFN'98DE80/90;VALFITGROUPESAS;UNITE;193,78;
900173;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;120N15;12111746;COUDENOIRFFN'120DE15/21;VALFITGROUPESAS;UNITE;5,34;
900174;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;120N20;12111753;COUDENOIRFFN'120DE20/27;VALFITGROUPESAS;UNITE;6,58;
900175;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;120N26;12111761;COUDENOIRFFN'120DE26/34;VALFITGROUPESAS;UNITE;9,72;
900176;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;121N15;12111878;COUDENOIRMFN'121DE15/21;VALFITGROUPESAS;UNITE;4,94;
900177;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;121N20;12111886;COUDENOIRMFN'121DE20/27;VALFITGROUPESAS;UNITE;6,35;
900178;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;121N26;12111894;COUDENOIRMFN'121DE26/34;VALFITGROUPESAS;UNITE;9,72;
900179;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;121N33;12111902;COUDENOIRMFN'121DE33/42;VALFITGROUPESAS;UNITE;33,63;
900180;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N5;12111977;TENOIRFN'130DE5/10;VALFITGROUPESAS;UNITE;8,15;
900181;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N8;12111985;TENOIRFN'130DE8/13;VALFITGROUPESAS;UNITE;3,84;
900182;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N12;12111993;TENOIRFN'130DE12/17;VALFITGROUPESAS;UNITE;3,45;
900183;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N15;12112009;TENOIRFN'130DE15/21;VALFITGROUPESAS;UNITE;2,19;
900184;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N20;12112017;TENOIRFN'130DE20/27;VALFITGROUPESAS;UNITE;3,76;
900185;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N26;12112025;TENOIRFN'130DE26/34;VALFITGROUPESAS;UNITE;5,41;
900186;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N33;12112033;TENOIRFN'130DE33/42;VALFITGROUPESAS;UNITE;9,95;
900187;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N40;12112041;TENOIRFN'130DE40/49;VALFITGROUPESAS;UNITE;15,20;
900188;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N50;12112058;TENOIRFN'130DE50/60;VALFITGROUPESAS;UNITE;21,79;
900189;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N66;12112074;TENOIRFN'130DE66/76;VALFITGROUPESAS;UNITE;49,23;
900190;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N80;12112082;TENOIRFN'130DE80/90;VALFITGROUPESAS;UNITE;65,85;
900191;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N1215;12112108;TENOIRFN'130DE12/15/12;VALFITGROUPESAS;UNITE;9,88;
900192;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N151212;12112140;TENOIRFN'130DE15/12/12;VALFITGROUPESAS;UNITE;9,48;
900193;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N1512;12112165;TENOIRFN'130DE15/12/15;VALFITGROUPESAS;UNITE;4,47;
900194;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N151512;12112181;TENOIRFN'130DE15/15/12;VALFITGROUPESAS;UNITE;9,17;
900195;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N1520;12112223;TENOIRFN'130DE15/20/15;VALFITGROUPESAS;UNITE;9,09;
900196;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N201215;12112280;TENOIRFN'130DE20/12/15;VALFITGROUPESAS;UNITE;10,59;
900197;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N2012;12112306;TENOIRFN'130DE20/12/20;VALFITGROUPESAS;UNITE;5,34;
900198;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N201512;12112322;TENOIRFN'130DE20/15/12;VALFITGROUPESAS;UNITE;17,09;
900199;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N201515;12112348;TENOIRFN'130DE20/15/15;VALFITGROUPESAS;UNITE;4,39;
900200;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N2015;12112363;TENOIRFN'130DE20/15/20;VALFITGROUPESAS;UNITE;3,99;
900201;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N202012;12112389;TENOIRFN'130DE20/20/12;VALFITGROUPESAS;UNITE;14,19;
900202;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N202015;12112405;TENOIRFN'130DE20/20/15;VALFITGROUPESAS;UNITE;5,10;
900203;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N2026;12112462;TENOIRFN'130DE20/26/20;VALFITGROUPESAS;UNITE;8,55;
900204;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N2612;12112504;TENOIRFN'130DE26/12/26;VALFITGROUPESAS;UNITE;8,93;
900205;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N261515;12112546;TENOIRFN'130DE26/15/15;VALFITGROUPESAS;UNITE;17,09;
900206;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N261520;12112561;TENOIRFN'130DE26/15/20;VALFITGROUPESAS;UNITE;12,07;
900207;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N2615;12112587;TENOIRFN'130DE26/15/26;VALFITGROUPESAS;UNITE;5,25;
900208;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N262020;12112645;TENOIRFN'130DE26/20/20;VALFITGROUPESAS;UNITE;12,23;
900209;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N2620;12112660;TENOIRFN'130DE26/20/26;VALFITGROUPESAS;UNITE;5,72;
900210;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N262612;12112686;TENOIRFN'130DE26/26/12;VALFITGROUPESAS;UNITE;20,77;
900211;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N262615;12112702;TENOIRFN'130DE26/26/15;VALFITGROUPESAS;UNITE;12,85;
900212;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N262620;12112728;TENOIRFN'130DE26/26/20;VALFITGROUPESAS;UNITE;14,03;
900213;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N2633;12112769;TENOIRFN'130DE26/33/26;VALFITGROUPESAS;UNITE;24,30;
900214;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N3312;12112801;TENOIRFN'130DE33/12/33;VALFITGROUPESAS;UNITE;24,07;
900215;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N331526;12112827;TENOIRFN'130DE33/15/26;VALFITGROUPESAS;UNITE;10,26;
900216;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N3315;12112843;TENOIRFN'130DE33/15/33;VALFITGROUPESAS;UNITE;8,70;
900217;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N332020;12112868;TENOIRFN'130DE33/20/20;VALFITGROUPESAS;UNITE;24,62;
900218;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N3320;12112900;TENOIRFN'130DE33/20/33;VALFITGROUPESAS;UNITE;9,48;
900219;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N332620;12112926;TENOIRFN'130DE33/26/20;VALFITGROUPESAS;UNITE;25,86;
900220;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N332626;12112942;TENOIRFN'130DE33/26/26;VALFITGROUPESAS;UNITE;11,68;
900221;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N3326;12112967;TENOIRFN'130DE33/26/33;VALFITGROUPESAS;UNITE;10,35;
900222;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N333315;12112983;TENOIRFN'130DE33/33/15;VALFITGROUPESAS;UNITE;25,17;
900223;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N333320;12113007;TENOIRFN'130DE33/33/20;VALFITGROUPESAS;UNITE;29,40;
900224;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N3340;12113049;TENOIRFN'130DE33/40/33;VALFITGROUPESAS;UNITE;38,10;
900225;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N401533;12113056;TENOIRFN'130DE40/15/33;VALFITGROUPESAS;UNITE;13,48;
900226;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N4015;12113064;TENOIRFN'130DE40/15/40;VALFITGROUPESAS;UNITE;11,68;
900227;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N402033;12113080;TENOIRFN'130DE40/20/33;VALFITGROUPESAS;UNITE;33,16;
900228;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N4020;12113106;TENOIRFN'130DE40/20/40;VALFITGROUPESAS;UNITE;12,63;
900229;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N402633;12113122;TENOIRFN'130DE40/26/33;VALFITGROUPESAS;UNITE;15,52;
900230;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N4026;12113148;TENOIRFN'130DE40/26/40;VALFITGROUPESAS;UNITE;13,72;
900231;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N4033;12113189;TENOIRFN'130DE40/33/40;VALFITGROUPESAS;UNITE;18,57;
900232;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N404033;12113288;TENOIRFN'130DE40/40/33;VALFITGROUPESAS;UNITE;42,41;
900233;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N501540;12113304;TENOIRFN'130DE50/15/40;VALFITGROUPESAS;UNITE;39,67;
900234;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N5015;12113312;TENOIRFN'130DE50/15/50;VALFITGROUPESAS;UNITE;17,17;
900235;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N5020;12113320;TENOIRFN'130DE50/20/50;VALFITGROUPESAS;UNITE;22,34;
900236;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N5026;12113361;TENOIRFN'130DE50/26/50;VALFITGROUPESAS;UNITE;17,64;
900237;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N5033;12113403;TENOIRFN'130DE50/33/50;VALFITGROUPESAS;UNITE;22,34;
900238;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;130N5040;12113429;TENOIRFN'130DE50/40/50;VALFITGROUPESAS;UNITE;26,26;
900239;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;180N8;12114237;CROIXNOIRN'180DE8/13;VALFITGROUPESAS;UNITE;7,53;
900240;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;180N12;12114245;CROIXNOIRN'180DE12/17;VALFITGROUPESAS;UNITE;7,91;
900241;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;180N15;12114252;CROIXNOIRN'180DE15/21;VALFITGROUPESAS;UNITE;7,76;
900242;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;180N20;12114260;CROIXNOIRN'180DE20/27;VALFITGROUPESAS;UNITE;11,92;
900243;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;180N26;12114278;CROIXNOIRN'180DE26/34;VALFITGROUPESAS;UNITE;14,58;
900244;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;180N33;12114286;CROIXNOIRN'180DE33/42;VALFITGROUPESAS;UNITE;19,28;
900245;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;180N40;12114294;CROIXNOIRN'180DE40/49;VALFITGROUPESAS;UNITE;25,64;
900246;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;180N50;12114302;CROIXNOIRN'180DE50/60;VALFITGROUPESAS;UNITE;38,10;
900247;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;221N12;12114443;DISTRIB.NOIRN'221DE12/17;VALFITGROUPESAS;UNITE;17,88;
900248;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;221N15;12114450;DISTRIB.NOIRN'221DE15/21;VALFITGROUPESAS;UNITE;7,45;
900249;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;221N20;12114468;DISTRIB.NOIRN'221DE20/27;VALFITGROUPESAS;UNITE;9,25;
900250;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;221N26;12114476;DISTRIB.NOIRN'221DE26/34;VALFITGROUPESAS;UNITE;15,52;
900251;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;221N50;12114500;DISTRIB.NOIRN'221DE50/60;VALFITGROUPESAS;UNITE;58,64;
900252;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N85;12114682;MANCHONNOIRFFN'240DE8/5;VALFITGROUPESAS;UNITE;6,90;
900253;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N125;12114708;MANCHONNOIRFFN'240DE12/5;VALFITGROUPESAS;UNITE;6,58;
900254;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N128;12114724;MANCHONNOIRFFN'240DE12/8;VALFITGROUPESAS;UNITE;3,14;
900255;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N158;12114765;MANCHONNOIRFFN'240DE15/8;VALFITGROUPESAS;UNITE;3,37;
900256;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N1512;12114781;MANCHONNOIRFFN'240DE15/12;VALFITGROUPESAS;UNITE;2,90;
900257;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N208;12114807;MANCHONNOIRFFN'240DE20/8;VALFITGROUPESAS;UNITE;8,47;
900258;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N2012;12114823;MANCHONNOIRFFN'240DE20/12;VALFITGROUPESAS;UNITE;3,84;
900259;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N2015;12114849;MANCHONNOIRFFN'240DE20/15;VALFITGROUPESAS;UNITE;3,21;
900260;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N2612;12114864;MANCHONNOIRFFN'240DE26/12;VALFITGROUPESAS;UNITE;5,41;
900261;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N2615;12114880;MANCHONNOIRFFN'240DE26/15;VALFITGROUPESAS;UNITE;4,15;
900262;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N2620;12114906;MANCHONNOIRFFN'240DE26/20;VALFITGROUPESAS;UNITE;3,76;
900263;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N3315;12114922;MANCHONNOIRFFN'240DE33/15;VALFITGROUPESAS;UNITE;7,60;
900264;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N3320;12114948;MANCHONNOIRFFN'240DE33/20;VALFITGROUPESAS;UNITE;6,90;
900265;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N3326;12114963;MANCHONNOIRFFN'240DE33/26;VALFITGROUPESAS;UNITE;6,74;
900266;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N4015;12114989;MANCHONNOIRFFN'240DE40/15;VALFITGROUPESAS;UNITE;22,81;
900267;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N4020;12115002;MANCHONNOIRFFN'240DE40/20;VALFITGROUPESAS;UNITE;10,66;
900268;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N4026;12115028;MANCHONNOIRFFN'240DE40/26;VALFITGROUPESAS;UNITE;8,23;
900269;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N4033;12115044;MANCHONNOIRFFN'240DE40/33;VALFITGROUPESAS;UNITE;8,93;
900270;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N5015;12115077;MANCHONNOIRFFN'240DE50/15;VALFITGROUPESAS;UNITE;31,60;
900271;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N5020;12115085;MANCHONNOIRFFN'240DE50/20;VALFITGROUPESAS;UNITE;32,84;
900272;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N5026;12115101;MANCHONNOIRFFN'240DE50/26;VALFITGROUPESAS;UNITE;15,84;
900273;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N5033;12115127;MANCHONNOIRFFN'240DE50/33;VALFITGROUPESAS;UNITE;14,27;
900274;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N5040;12115143;MANCHONNOIRFFN'240DE50/40;VALFITGROUPESAS;UNITE;13,48;
900275;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N6650;12115168;MANCHONNOIRFFN'240DE66/50;VALFITGROUPESAS;UNITE;36,85;
900276;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N8040;12115184;MANCHONNOIRFFN'240DE80/40;VALFITGROUPESAS;UNITE;39,04;
900277;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;240N8050;12115192;MANCHONNOIRFFN'240DE80/50;VALFITGROUPESAS;UNITE;57,06;
900278;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N85;12115382;REDUCT.NOIRMFN'241DE8/5;VALFITGROUPESAS;UNITE;5,41;
900279;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N125;12115408;REDUCT.NOIRMFN'241DE12/5;VALFITGROUPESAS;UNITE;5,41;
900280;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N128;12115424;REDUCT.NOIRMFN'241DE12/8;VALFITGROUPESAS;UNITE;2,12;
900281;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N155;12115440;REDUCT.NOIRMFN'241DE15/5;VALFITGROUPESAS;UNITE;5,10;
900282;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N158;12115465;REDUCT.NOIRMFN'241DE15/8;VALFITGROUPESAS;UNITE;1,64;
900283;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N1512;12115481;REDUCT.NOIRMFN'241DE15/12;VALFITGROUPESAS;UNITE;1,57;
900284;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N208;12115523;REDUCT.NOIRMFN'241DE20/8;VALFITGROUPESAS;UNITE;3,06;
900285;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N2012;12115549;REDUCT.NOIRMFN'241DE20/12;VALFITGROUPESAS;UNITE;2,35;
900286;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N2015;12115564;REDUCT.NOIRMFN'241DE20/15;VALFITGROUPESAS;UNITE;1,57;
900287;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N268;12115572;REDUCT.NOIRMFN'241DE26/8;VALFITGROUPESAS;UNITE;8,39;
900288;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N2612;12115580;REDUCT.NOIRMFN'241DE26/12;VALFITGROUPESAS;UNITE;3,84;
900289;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N2615;12115606;REDUCT.NOIRMFN'241DE26/15;VALFITGROUPESAS;UNITE;2,35;
900290;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N2620;12115622;REDUCT.NOIRMFN'241DE26/20;VALFITGROUPESAS;UNITE;2,19;
900291;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N3312;12115648;REDUCT.NOIRMFN'241DE33/12;VALFITGROUPESAS;UNITE;12,85;
900292;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N3315;12115663;REDUCT.NOIRMFN'241DE33/15;VALFITGROUPESAS;UNITE;4,47;
900293;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N3320;12115689;REDUCT.NOIRMFN'241DE33/20;VALFITGROUPESAS;UNITE;3,76;
900294;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N3326;12115705;REDUCT.NOIRMFN'241DE33/26;VALFITGROUPESAS;UNITE;2,90;
900295;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N4012;12115721;REDUCT.NOIRMFN'241DE40/12;VALFITGROUPESAS;UNITE;16,15;
900296;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N4015;12115747;REDUCT.NOIRMFN'241DE40/15;VALFITGROUPESAS;UNITE;5,49;
900297;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N4020;12115762;REDUCT.NOIRMFN'241DE40/20;VALFITGROUPESAS;UNITE;6,27;
900298;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N4026;12115788;REDUCT.NOIRMFN'241DE40/26;VALFITGROUPESAS;UNITE;4,15;
900299;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N4033;12115804;REDUCT.NOIRMFN'241DE40/33;VALFITGROUPESAS;UNITE;4,23;
900300;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N5015;12115846;REDUCT.NOIRMFN'241DE50/15;VALFITGROUPESAS;UNITE;11,13;
900301;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N5020;12115861;REDUCT.NOIRMFN'241DE50/20;VALFITGROUPESAS;UNITE;11,06;
900302;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N5026;12115887;REDUCT.NOIRMFN'241DE50/26;VALFITGROUPESAS;UNITE;9,02;
900303;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N5033;12115903;REDUCT.NOIRMFN'241DE50/33;VALFITGROUPESAS;UNITE;8,62;
900304;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N5040;12115929;REDUCT.NOIRMFN'241DE50/40;VALFITGROUPESAS;UNITE;7,69;
900305;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N6626;12116000;REDUCT.NOIRMFN'241DE66/26;VALFITGROUPESAS;UNITE;18,03;
900306;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N6633;12116026;REDUCT.NOIRMFN'241DE66/33;VALFITGROUPESAS;UNITE;20,61;
900307;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N6640;12116042;REDUCT.NOIRMFN'241DE66/40;VALFITGROUPESAS;UNITE;19,68;
900308;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N6650;12116067;REDUCT.NOIRMFN'241DE66/50;VALFITGROUPESAS;UNITE;14,82;
900309;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N8040;12116109;REDUCT.NOIRMFN'241DE80/40;VALFITGROUPESAS;UNITE;25,95;
900310;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N8050;12116125;REDUCT.NOIRMFN'241DE80/50;VALFITGROUPESAS;UNITE;19,44;
900311;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N8066;12116141;REDUCT.NOIRMFN'241DE80/66;VALFITGROUPESAS;UNITE;21,95;
900312;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;241N10280;12116158;REDUCT.NOIRMFN'241DE102/80;VALFITGROUPESAS;UNITE;39,58;
900313;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N85;12116364;REDUCT.NOIRMMN'245DE8/5;VALFITGROUPESAS;UNITE;6,27;
900314;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N125;12116380;REDUCT.NOIRMMN'245DE12/5;VALFITGROUPESAS;UNITE;7,76;
900315;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N128;12116406;REDUCT.NOIRMMN'245DE12/8;VALFITGROUPESAS;UNITE;3,21;
900316;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N158;12116448;REDUCT.NOIRMMN'245DE15/8;VALFITGROUPESAS;UNITE;4,47;
900317;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N1512;12116463;REDUCT.NOIRMMN'245DE15/12;VALFITGROUPESAS;UNITE;3,84;
900318;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N208;12116489;REDUCT.NOIRMMN'245DE20/8;VALFITGROUPESAS;UNITE;14,89;
900319;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N2012;12116505;REDUCT.NOIRMMN'245DE20/12;VALFITGROUPESAS;UNITE;6,90;
900320;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N2015;12116521;REDUCT.NOIRMMN'245DE20/15;VALFITGROUPESAS;UNITE;3,45;
900321;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N2615;12116562;REDUCT.NOIRMMN'245DE26/15;VALFITGROUPESAS;UNITE;6,74;
900322;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N2620;12116588;REDUCT.NOIRMMN'245DE26/20;VALFITGROUPESAS;UNITE;3,84;
900323;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N3315;12116604;REDUCT.NOIRMMN'245DE33/15;VALFITGROUPESAS;UNITE;19,52;
900324;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N3320;12116620;REDUCT.NOIRMMN'245DE33/20;VALFITGROUPESAS;UNITE;9,02;
900325;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N3326;12116646;REDUCT.NOIRMMN'245DE33/26;VALFITGROUPESAS;UNITE;6,35;
900326;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N4020;12116661;REDUCT.NOIRMMN'245DE40/20;VALFITGROUPESAS;UNITE;9,02;
